gene,pvalue,padj,logFC
LOC101896836,0.910540121,0.999512646,-2.48E-07
LOC101897007,0.976428961,0.999973094,-9.78E-07
LOC101897183,0.764975848,0.99569125,3.15E-06
LOC109613536,0.60936048,0.99569125,4.27E-07
LOC101897527,0.172263298,0.99569125,1.19E-05
LOC101897701,0.245193923,0.99569125,2.37E-06
LOC101899077,0.972862996,0.999973094,2.54E-10
LOC101897870,0.518610882,0.99569125,-2.26E-06
LOC101898035,0.231884156,0.99569125,-9.15E-07
LOC101899431,0.572645265,0.99569125,-7.02E-07
LOC101899599,0.840032553,0.99569125,-4.76E-06
LOC101899759,0.572783452,0.99569125,-1.40E-06
LOC101899934,0.467883863,0.99569125,-3.13E-06
LOC101900107,0.289782705,0.99569125,-3.68E-06
LOC101891308,0.420084984,0.99569125,6.21E-06
LOC101900281,0.396436517,0.99569125,6.99E-06
LOC101891484,0.741466243,0.99569125,-2.86E-07
LOC105262128,0.219985492,0.99569125,1.36E-06
LOC101900445,0.237064444,0.99569125,6.82E-06
LOC101900868,0.348848546,0.99569125,-1.22E-06
LOC101901042,0.951118017,0.999855404,1.86E-07
LOC101901212,0.469070888,0.99569125,-1.61E-06
LOC101901376,0.368624534,0.99569125,-2.76E-06
LOC105262129,0.009752947,0.985275143,-9.33E-06
LOC101891666,0.837969822,0.99569125,-3.58E-07
LOC101901540,0.372706395,0.99569125,-2.42E-06
LOC101891835,0.121821902,0.99569125,-6.38E-06
LOC101892183,0.686247477,0.99569125,9.97E-07
LOC101901711,0.654275901,0.99569125,1.22E-06
LOC101887244,0.9501094,0.999855404,2.54E-07
LOC101892351,0.740911137,0.99569125,7.58E-07
LOC101887416,0.890659994,0.998349638,1.50E-05
LOC101888027,0.838284544,0.99569125,-4.72E-07
LOC101892519,0.91565743,0.999855404,-1.76E-07
LOC101892692,0.979889499,0.999973094,8.99E-08
LOC101888209,0.080883583,0.99569125,-1.65E-06
LOC105262130,0.227569443,0.99569125,-2.71E-07
LOC101888378,0.653844843,0.99569125,-4.92E-07
LOC101888545,0.827415682,0.99569125,-1.11E-07
LOC101888724,0.225526577,0.99569125,4.91E-06
LOC101889086,0.032627571,0.99569125,-1.20E-05
LOC101889375,0.761195371,0.99569125,5.14E-07
LOC101889548,0.47811697,0.99569125,-1.19E-06
LOC101889714,0.364534006,0.99569125,2.99E-06
LOC101889885,0.515916341,0.99569125,2.11E-06
LOC101890051,0.172577534,0.99569125,7.85E-06
LOC101890962,0.546445915,0.99569125,2.73E-05
LOC101891136,0.801946026,0.99569125,-1.58E-06
LOC101897425,0.638739434,0.99569125,5.65E-07
LOC101893218,0.980226358,0.999973094,-1.58E-05
LOC101893379,0.958264504,0.999855404,-5.34E-06
LOC101893544,0.64111721,0.99569125,-2.16E-06
LOC101893713,0.776103682,0.99569125,4.27E-07
LOC101893879,0.970862232,0.999973094,-1.21E-06
LOC101894345,0.397610042,0.99569125,-1.75E-06
LOC101894176,0.379941484,0.99569125,-9.08E-07
LOC101894507,0.573824967,0.99569125,8.66E-06
LOC101897593,0.993621135,0.999973094,2.16E-08
LOC101894884,0.823981548,0.99569125,2.98E-06
LOC101895047,0.175894739,0.99569125,9.19E-06
LOC101897768,0.861922469,0.996569957,3.65E-07
LOC101897930,0.600226337,0.99569125,1.59E-06
LOC101895327,0.529950622,0.99569125,-4.10E-07
LOC101896302,0.378842373,0.99569125,3.72E-06
LOC101895679,0.516381708,0.99569125,-7.36E-07
LOC101896476,0.22382303,0.99569125,-4.99E-05
LOC101896657,0.823780351,0.99569125,-3.34E-06
LOC101898098,0.660088945,0.99569125,8.74E-07
LOC101897068,0.891641598,0.998430943,9.07E-05
LOC105262135,0.688739696,0.99569125,-6.93E-07
LOC101898447,0.67480806,0.99569125,3.76E-06
LOC101898846,0.606169433,0.99569125,5.95E-07
LOC101899027,0.599035442,0.99569125,2.82E-06
LOC101899378,0.420120364,0.99569125,3.82E-07
LOC101899880,0.255659712,0.99569125,1.92E-06
LOC101900340,0.783189845,0.99569125,-2.15E-07
LOC101900511,0.114072532,0.99569125,-3.73E-06
LOC101900869,0.516877513,0.99569125,-2.36E-06
LOC101900689,0.533129397,0.99569125,5.09E-06
LOC101901043,0.809340914,0.99569125,2.26E-06
LOC101901213,0.943295241,0.999855404,1.15E-07
LOC101901541,0.651482955,0.99569125,1.78E-06
LOC101901712,0.144857408,0.99569125,2.15E-06
LOC109613547,0.181617648,0.99569125,5.11E-06
LOC101887357,0.248265813,0.99569125,-2.27E-06
LOC101887524,0.264821557,0.99569125,-4.48E-06
LOC101887696,0.07090316,0.99569125,-3.23E-06
LOC101888379,0.935090873,0.999855404,1.45E-07
LOC105262137,0.311880034,0.99569125,-2.44E-06
LOC101887859,0.738792494,0.99569125,3.29E-07
LOC101888028,0.870396363,0.997473203,-1.67E-07
LOC101888546,0.669318698,0.99569125,3.13E-06
LOC101888210,0.984982903,0.999973094,4.71E-07
LOC101888725,0.633445307,0.99569125,2.44E-06
LOC101889087,0.761987057,0.99569125,-1.28E-07
LOC101889261,0.250329088,0.99569125,3.76E-06
LOC101889436,0.062434841,0.99569125,-2.11E-06
LOC101889604,0.127671509,0.99569125,-2.64E-06
LOC101889772,0.753395295,0.99569125,7.65E-06
LOC101889943,0.405055388,0.99569125,-3.16E-06
LOC101890851,0.718059237,0.99569125,3.61E-06
LOC105262139,0.34550174,0.99569125,-1.53E-06
LOC101891022,0.869277692,0.997275656,4.46E-07
LOC101891194,0.542823719,0.99569125,-1.49E-06
LOC101891667,0.866851997,0.997275656,-2.93E-06
LOC109613552,0.932742668,0.999855404,-1.50E-05
LOC101891836,0.245719872,0.99569125,-5.38E-06
LOC101893825,0.643841737,0.99569125,9.31E-07
LOC101893163,0.680379096,0.99569125,-1.08E-06
LOC105261418,0.804661757,0.99569125,1.05E-06
LOC101892693,0.363901198,0.99569125,-8.92E-06
LOC101892870,0.161966367,0.99569125,-1.26E-06
LOC101893496,0.308078763,0.99569125,-2.84E-06
LOC101893324,0.089225485,0.99569125,-2.75E-06
LOC101893998,0.790498358,0.99569125,-2.31E-07
LOC101894177,0.744593745,0.99569125,-2.63E-06
LOC101894508,0.940982983,0.999855404,1.38E-05
LOC105262140,0.077226175,0.99569125,-1.08E-06
LOC109613556,0.744160099,0.99569125,-1.57E-06
LOC101894934,0.994554587,0.999973094,0.000101065
LOC101895680,0.035852399,0.99569125,-9.72E-06
LOC101895854,0.296416742,0.99569125,5.27E-06
LOC101896131,0.984880622,0.999973094,-5.85E-07
LOC101896477,0.740050755,0.99569125,-3.61E-07
LOC101896658,0.038231827,0.99569125,2.37E-05
LOC101896949,0.321363121,0.99569125,4.71E-07
LOC101897125,0.677400518,0.99569125,2.16E-06
LOC101897478,0.793530642,0.99569125,2.63E-06
LOC101897823,0.179078804,0.99569125,3.41E-06
LOC101897307,0.484873756,0.99569125,3.96E-06
LOC101897984,0.318172378,0.99569125,6.07E-06
LOC101899078,0.994130231,0.999973094,8.11E-09
LOC101898560,0.670252294,0.99569125,1.57E-05
LOC101898732,0.403603148,0.99569125,-6.88E-07
LOC101900220,0.204669886,0.99569125,-1.09E-06
LOC101899432,0.79787405,0.99569125,6.52E-07
LOC101900049,0.65343702,0.99569125,2.36E-06
LOC101899708,0.707593392,0.99569125,-1.73E-06
LOC101899881,0.158504087,0.99569125,4.62E-06
LOC101900569,0.029895996,0.99569125,7.24E-06
LOC101900921,0.938408459,0.999855404,-2.01E-08
LOC101901100,0.139260466,0.99569125,3.86E-06
LOC109613570,0.346106059,0.99569125,-7.82E-07
LOC105262144,0.336526447,0.99569125,-4.23E-07
LOC101901269,0.377317356,0.99569125,-5.67E-07
LOC101901432,0.736661147,0.99569125,1.97E-07
LOC101901767,0.037414245,0.99569125,-8.93E-06
LOC101887417,0.602712896,0.99569125,1.03E-06
LOC101887592,0.8695397,0.997369608,5.13E-07
LOC101887757,0.176203393,0.99569125,2.29E-06
LOC101888092,0.338567634,0.99569125,4.65E-06
LOC101887920,0.622659904,0.99569125,2.42E-06
LOC101889655,0.694131889,0.99569125,1.36E-06
LOC101888270,0.756370165,0.99569125,2.47E-06
LOC101888442,0.682406218,0.99569125,-2.01E-06
LOC101888609,0.103690046,0.99569125,3.55E-06
LOC101888786,0.798192631,0.99569125,-6.45E-06
LOC101888963,0.712382178,0.99569125,2.38E-06
LOC101889145,0.81144622,0.99569125,-1.67E-06
LOC101890679,0.1792377,0.99569125,4.90E-06
LOC101891195,0.52294508,0.99569125,4.23E-06
LOC101891541,0.442050675,0.99569125,-1.08E-06
LOC101891023,0.007070679,0.883251774,-1.93E-05
LOC101891716,0.731073378,0.99569125,-8.18E-06
LOC109613573,0.934436789,0.999855404,6.38E-08
LOC101892061,0.772995656,0.99569125,-1.66E-07
LOC101892233,0.257721473,0.99569125,-9.07E-07
LOC101892404,0.980151983,0.999973094,-5.81E-08
LOC101892574,0.607038085,0.99569125,1.83E-07
LOC101892743,0.315591492,0.99569125,1.25E-06
LOC101892920,0.982447891,0.999973094,-3.87E-05
LOC101893441,0.843390907,0.99569125,1.41E-06
LOC101893714,0.818196594,0.99569125,-6.55E-06
LOC101894054,0.132915537,0.99569125,4.48E-06
LOC101895391,0.966886448,0.999855404,2.62E-08
LOC101894229,0.244831548,0.99569125,2.41E-06
LOC101894771,0.560709559,0.99569125,-4.82E-06
LOC101894612,0.719620652,0.99569125,1.45E-06
LOC101894935,0.631998517,0.99569125,3.11E-06
LOC101895218,0.917264692,0.999855404,1.07E-07
LOC101896659,0.05026451,0.99569125,-8.94E-06
LOC101895569,0.969309802,0.999957041,1.60E-06
LOC101896186,0.453932883,0.99569125,-2.52E-06
LOC101896478,0.677705115,0.99569125,5.42E-06
LOC101896838,0.754507212,0.99569125,-7.26E-07
LOC101897362,0.765396476,0.99569125,3.79E-07
LOC101897184,0.126475475,0.99569125,-2.07E-06
LOC105262147,0.587455679,0.99569125,-4.86E-07
LOC101899935,0.805152881,0.99569125,-5.76E-07
LOC101900108,0.557654576,0.99569125,-4.02E-07
LOC101897931,0.414332785,0.99569125,-2.08E-06
LOC101897769,0.815437692,0.99569125,-6.09E-07
LOC101898099,0.712149192,0.99569125,1.44E-06
LOC101898386,0.608942547,0.99569125,-4.66E-07
LOC101900282,0.630724427,0.99569125,-7.34E-07
LOC101898561,0.245678614,0.99569125,-4.49E-06
LOC101898733,0.568492136,0.99569125,1.43E-05
LOC101898898,0.300820486,0.99569125,-1.60E-06
LOC101899079,0.921156011,0.999855404,4.58E-06
LOC101899251,0.352047017,0.99569125,-1.28E-06
LOC101899433,0.302020664,0.99569125,-2.39E-06
LOC101899600,0.8527414,0.99569125,-1.89E-07
LOC101900446,0.935946672,0.999855404,-1.35E-07
LOC101899760,0.970623002,0.999973094,2.15E-05
LOC101901044,0.04875443,0.99569125,-1.79E-06
LOC101900622,0.515892457,0.99569125,-1.70E-06
LOC109613579,0.61533985,0.99569125,-4.30E-07
LOC101901214,0.064269546,0.99569125,-2.60E-06
LOC101901487,0.83623228,0.99569125,4.03E-07
LOC101901649,0.594829468,0.99569125,4.00E-07
LOC101901817,0.554793545,0.99569125,-1.45E-06
LOC101887358,0.603537724,0.99569125,2.83E-06
LOC101887525,0.917589984,0.999855404,-1.56E-07
LOC101887697,0.065087211,0.99569125,1.11E-05
LOC101888380,0.436870169,0.99569125,-2.14E-06
LOC101888547,0.599234582,0.99569125,-1.29E-06
LOC101888907,0.717033657,0.99569125,4.23E-06
LOC101889495,0.170745784,0.99569125,3.48E-06
LOC109613584,0.496561691,0.99569125,2.30E-06
LOC101889656,0.259169568,0.99569125,-3.21E-06
LOC109613585,0.587599811,0.99569125,2.51E-06
LOC101890385,0.620970832,0.99569125,2.41E-05
LOC101890724,0.068490417,0.99569125,6.14E-06
LOC101892405,0.830815212,0.99569125,1.82E-07
LOC101892575,0.212817791,0.99569125,-9.35E-07
LOC101893098,0.707973992,0.99569125,-1.20E-06
LOC101893272,0.622792038,0.99569125,6.97E-06
LOC101893442,0.022735854,0.99569125,-2.56E-06
LOC101893606,0.057096342,0.99569125,-9.94E-07
LOC101894449,0.642196075,0.99569125,5.57E-07
LOC101894828,0.397043331,0.99569125,-2.82E-05
LOC101894994,0.460338885,0.99569125,-2.11E-06
LOC101895157,0.395424222,0.99569125,2.00E-06
LOC101895329,0.565041712,0.99569125,-5.24E-07
LOC101896091,0.716281454,0.99569125,1.33E-06
LOC101895620,0.316651626,0.99569125,6.43E-06
LOC101895796,0.051943317,0.99569125,-2.31E-06
LOC101896660,0.157460526,0.99569125,-1.43E-06
LOC101897009,0.752232756,0.99569125,-2.73E-07
LOC101897363,0.41434147,0.99569125,-5.20E-06
LOC101897185,0.935223075,0.999855404,-4.95E-07
LOC101897871,0.347116079,0.99569125,-1.02E-06
LOC101897528,0.413191973,0.99569125,-2.73E-06
LOC105262148,0.610762282,0.99569125,3.41E-06
LOC101897702,0.494439018,0.99569125,-1.69E-06
LOC101898213,0.663892583,0.99569125,-3.16E-06
LOC101898387,0.649635176,0.99569125,-3.86E-07
LOC101899434,0.565377181,0.99569125,9.39E-07
LOC101898562,0.22693912,0.99569125,3.47E-06
LOC101899080,0.312107207,0.99569125,-7.94E-06
LOC101898899,0.283050052,0.99569125,7.01E-06
LOC101898734,0.08449875,0.99569125,6.62E-06
LOC101899601,0.311790254,0.99569125,-1.27E-06
LOC101899252,0.978918985,0.999973094,1.70E-06
LOC101899936,0.323013661,0.99569125,6.16E-06
LOC101900398,0.689174729,0.99569125,1.32E-06
LOC101900221,0.40887786,0.99569125,0.000125577
LOC101900570,0.918409527,0.999855404,7.29E-08
LOC101900922,0.97740311,0.999973094,-6.13E-08
LOC101901101,0.421178809,0.99569125,2.23E-06
LOC101901270,0.562594889,0.99569125,-4.07E-07
LOC109611601,0.16329069,0.99569125,-1.69E-06
LOC101900746,0.006813805,0.87891909,-4.96E-06
LOC101901599,0.757297125,0.99569125,-3.71E-07
LOC109613598,0.674165786,0.99569125,4.02E-07
LOC101887245,0.764004887,0.99569125,-3.93E-05
LOC101887593,0.07575916,0.99569125,4.75E-06
LOC101887758,0.661715708,0.99569125,1.19E-07
LOC101888381,0.144618539,0.99569125,8.22E-06
LOC109611597,0.908362949,0.999305601,5.78E-07
LOC101888667,0.831927588,0.99569125,-7.47E-07
LOC101888964,0.711052969,0.99569125,-1.02E-06
LOC101889376,0.465107899,0.99569125,-1.46E-06
LOC101889549,0.854683195,0.99569125,-1.65E-06
LOC101890001,0.480902969,0.99569125,9.76E-07
LOC101889715,0.301341796,0.99569125,3.31E-06
LOC101890164,0.925962182,0.999855404,3.86E-06
LOC101890508,0.531021986,0.99569125,1.71E-06
LOC109613601,0.624357931,0.99569125,3.01E-07
LOC101890852,0.036944765,0.99569125,-2.18E-06
LOC101891197,0.498280592,0.99569125,-5.54E-07
LOC101892235,0.732929566,0.99569125,5.42E-07
LOC101892694,0.224118921,0.99569125,4.98E-06
LOC101892871,0.945013454,0.999855404,4.13E-07
LOC101893039,0.333243245,0.99569125,2.50E-06
LOC101893219,0.3559172,0.99569125,-2.01E-06
LOC101893380,0.99445155,0.999973094,5.81E-09
LOC101893545,0.407919631,0.99569125,9.96E-06
LOC101893715,0.609701948,0.99569125,-5.49E-07
LOC105262153,0.616189059,0.99569125,6.87E-07
LOC105262152,0.265771288,0.99569125,-3.21E-06
LOC101893881,0.2663063,0.99569125,-5.44E-06
LOC101895392,0.839578107,0.99569125,1.68E-06
LOC101895570,0.278115949,0.99569125,8.24E-06
LOC101895745,0.237152712,0.99569125,2.09E-05
LOC101895922,0.075743767,0.99569125,2.07E-06
LOC101896092,0.06780326,0.99569125,-3.28E-06
LOC101896248,0.037024667,0.99569125,-2.55E-06
LOC101896597,0.299445086,0.99569125,-6.83E-06
LOC101897932,0.894684637,0.99850759,1.78E-07
LOC101896898,0.834262635,0.99569125,-1.84E-07
LOC101897069,0.648259581,0.99569125,3.71E-07
LOC101898448,0.157385979,0.99569125,-2.98E-06
LOC101898798,0.471644776,0.99569125,-2.10E-06
LOC101898621,0.792558742,0.99569125,-7.69E-07
LOC101898971,0.817580584,0.99569125,-3.21E-07
LOC101899654,0.668179298,0.99569125,-1.80E-07
LOC101899822,0.193045682,0.99569125,-6.04E-06
LOC101899495,0.362899676,0.99569125,2.78E-06
LOC101899319,0.338580378,0.99569125,2.89E-05
LOC101899145,0.432615668,0.99569125,-2.20E-06
LOC101900166,0.69657347,0.99569125,-1.32E-06
LOC101900341,0.513868429,0.99569125,1.37E-06
LOC101900806,0.905615407,0.99850759,1.20E-06
LOC101900981,0.506810341,0.99569125,2.51E-06
LOC101901488,0.81961148,0.99569125,-1.02E-06
LOC101901650,0.482072682,0.99569125,-1.25E-06
LOC101901818,0.880123127,0.997763859,-2.36E-07
LOC101887813,0.663394499,0.99569125,-4.08E-07
LOC101887977,0.614987734,0.99569125,5.95E-07
LOC105262159,0.565530199,0.99569125,8.24E-07
LOC101888148,0.995169885,0.999973094,2.36E-08
LOC101888321,0.983798671,0.999973094,6.43E-05
LOC101888495,0.68381514,0.99569125,-5.37E-05
LOC101888668,0.597902936,0.99569125,-2.28E-06
LOC101888843,0.479843104,0.99569125,-1.47E-06
LOC101889200,0.574238479,0.99569125,2.20E-06
LOC101889021,0.217240093,0.99569125,5.00E-06
LOC101889377,0.086920615,0.99569125,-8.52E-06
LOC101889716,0.101154263,0.99569125,1.01E-05
LOC101889886,0.433669522,0.99569125,-4.00E-06
LOC101890053,0.709953095,0.99569125,-1.90E-06
LOC101890210,0.248737102,0.99569125,-2.65E-06
LOC101890853,0.207159716,0.99569125,4.40E-07
LOC101891026,0.520072223,0.99569125,5.96E-07
LOC105261447,0.530417046,0.99569125,-2.37E-06
LOC109613614,0.365747138,0.99569125,-2.88E-06
LOC101891198,0.666163505,0.99569125,-1.44E-06
LOC101891368,0.952972134,0.999855404,7.65E-08
LOC101890386,0.346191088,0.99569125,-2.36E-06
LOC101890555,0.228300821,0.99569125,1.57E-06
LOC101891544,0.16936617,0.99569125,3.73E-06
LOC101892407,0.976929471,0.999973094,3.12E-08
LOC101891719,0.219224979,0.99569125,2.96E-06
LOC101892064,0.9330358,0.999855404,-1.03E-06
LOC101891889,0.18066761,0.99569125,6.06E-06
LOC101892236,0.536499798,0.99569125,0.000782895
LOC101893944,0.574082218,0.99569125,-6.29E-07
LOC101894118,0.796261542,0.99569125,-2.49E-07
LOC101892745,0.190247714,0.99569125,9.60E-06
LOC101892922,0.626553219,0.99569125,-3.88E-06
LOC101893099,0.26887248,0.99569125,3.37E-06
LOC101894286,0.780082667,0.99569125,6.17E-07
LOC101893273,0.097097045,0.99569125,-3.13E-06
LOC101893443,0.8301542,0.99569125,-2.40E-06
LOC101894613,NA,NA,4.62E-07
LOC101895621,0.347643654,0.99569125,-1.31E-06
LOC101894772,0.267623764,0.99569125,3.90E-06
LOC101895797,0.486528176,0.99569125,-3.91E-06
LOC101894936,0.157151444,0.99569125,8.29E-06
LOC101895969,0.898868974,0.99850759,-9.72E-08
LOC101895097,0.744838403,0.99569125,-7.35E-07
LOC101895270,0.930440305,0.999855404,2.76E-07
LOC101895441,0.507369927,0.99569125,0.000147208
LOC101896362,0.054103527,0.99569125,-1.47E-05
LOC101896541,0.965892278,0.999855404,7.35E-07
LOC101896722,0.471631055,0.99569125,-1.74E-06
LOC101897364,0.486012984,0.99569125,9.83E-07
LOC101897010,0.027948505,0.99569125,1.41E-05
LOC101897186,0.42261261,0.99569125,-3.52E-06
LOC101897649,0.610596033,0.99569125,5.42E-07
LOC109613624,0.547492695,0.99569125,1.77E-06
LOC101898336,0.413392589,0.99569125,1.44E-06
LOC109613628,0.146335569,0.99569125,-1.08E-06
LOC101898682,0.548575102,0.99569125,1.12E-06
LOC101898847,0.058331308,0.99569125,-1.75E-06
LOC101899379,0.471674692,0.99569125,5.43E-07
LOC101899762,0.173442119,0.99569125,-2.92E-06
LOC109613632,0.38253185,0.99569125,-2.63E-06
LOC101900110,0.946282374,0.999855404,-1.91E-07
LOC101900283,0.440671263,0.99569125,3.53E-06
LOC101900747,0.001989786,0.567085526,-3.15E-06
LOC101900923,0.780051783,0.99569125,-8.25E-08
LOC101901102,0.580459095,0.99569125,4.42E-06
LOC101901271,0.311945544,0.99569125,7.23E-06
LOC101901434,0.658897255,0.99569125,-1.73E-06
LOC101901600,0.58127353,0.99569125,-2.52E-06
LOC101887594,0.759472499,0.99569125,-1.40E-06
LOC101888031,0.989214228,0.999973094,1.09E-07
LOC101888443,0.791889049,0.99569125,5.43E-06
LOC101888610,0.828289944,0.99569125,2.28E-05
LOC101888787,0.602430496,0.99569125,2.59E-05
LOC101889147,0.450482607,0.99569125,2.35E-06
LOC101889496,0.217056834,0.99569125,1.07E-06
LOC109613634,0.722318391,0.99569125,-5.42E-07
LOC101889322,0.040788466,0.99569125,5.53E-06
LOC101889831,0.857840373,0.99569125,-9.29E-07
LOC101890002,0.311214014,0.99569125,-6.24E-06
LOC101891486,0.663884234,0.99569125,2.50E-06
LOC101890165,0.461914687,0.99569125,3.05E-06
LOC101890786,0.205114899,0.99569125,4.18E-06
LOC101891668,0.698131819,0.99569125,-3.70E-07
LOC101891837,0.450732272,0.99569125,5.27E-06
LOC101890614,0.672652983,0.99569125,-3.47E-06
LOC101890341,0.355775811,0.99569125,1.01E-05
LOC101891199,0.151910234,0.99569125,3.87E-06
LOC101892184,0.834063741,0.99569125,-5.68E-07
LOC101892352,0.103638704,0.99569125,-4.73E-06
LOC101891309,0.006669212,0.87891909,-3.87E-06
LOC101892520,0.990424114,0.999973094,-2.02E-08
LOC101892695,0.175736558,0.99569125,-4.24E-06
LOC101892984,0.350606406,0.99569125,-1.44E-06
LOC101893325,0.113090306,0.99569125,-4.65E-06
LOC109613637,0.078560725,0.99569125,-5.64E-06
LOC101893164,0.903458379,0.99850759,-1.22E-07
LOC101893497,0.002816461,0.696470653,0.38604254
LOC101893826,0.118108998,0.99569125,5.24E-06
LOC101893664,0.028432417,0.99569125,7.95E-06
LOC101893999,0.063398657,0.99569125,-3.33E-06
LOC101894287,0.139100254,0.99569125,-1.28E-06
LOC101894773,0.478049394,0.99569125,-5.71E-07
LOC101894451,0.915357566,0.999855404,-5.39E-07
LOC101894614,0.446854488,0.99569125,4.49E-06
LOC101894937,0.557572384,0.99569125,-2.67E-06
LOC101895098,0.778310326,0.99569125,8.13E-07
LOC105262163,0.801296523,0.99569125,-3.39E-07
LOC101895970,0.807170969,0.99569125,1.73E-07
LOC101895622,0.32745342,0.99569125,-2.93E-05
LOC105262165,0.569529872,0.99569125,-2.73E-06
LOC101896480,0.436231688,0.99569125,2.07E-06
LOC105262166,0.487501982,0.99569125,-1.83E-06
LOC101896661,0.580387592,0.99569125,-7.96E-06
LOC101896950,0.900996467,0.99850759,6.61E-07
LOC101897126,0.197412778,0.99569125,-1.04E-05
LOC101897479,0.659552276,0.99569125,-4.80E-07
LOC101897308,0.628568623,0.99569125,-3.37E-06
LOC101897650,0.284821934,0.99569125,-1.52E-06
LOC101897825,0.714704891,0.99569125,-1.49E-06
LOC101898101,0.430335498,0.99569125,4.20E-07
LOC101898278,0.602130042,0.99569125,-2.90E-07
LOC101898449,0.851988559,0.99569125,-4.51E-07
